ts_ms,kind,id,sub,outcome,end_ms,latency_ms,detail
48068.18,CALL,W4-70,greet,degraded,48068.18,0.01,[fallback] Service temporarily unavailable for W
48071.76,CALL,W6-70,greet,degraded,48071.77,0.01,[fallback] Service temporarily unavailable for W
48072.9,CALL,W5-71,greet,degraded,48072.93,0.03,[fallback] Service temporarily unavailable for W
48077.04,CALL,W2-71,greet,degraded,48077.07,0.03,[fallback] Service temporarily unavailable for W
48077.09,CALL,W1-71,greet,degraded,48077.1,0.01,[fallback] Service temporarily unavailable for W
48077.17,CALL,W3-71,greet,degraded,48077.18,0.01,[fallback] Service temporarily unavailable for W
48078.59,CALL,W7-71,greet,degraded,48078.61,0.01,[fallback] Service temporarily unavailable for W
48078.66,CALL,W0-71,greet,degraded,48078.67,0.01,[fallback] Service temporarily unavailable for W
48078.7,CALL,W4-71,greet,degraded,48078.71,0.01,[fallback] Service temporarily unavailable for W
48081.88,CALL,W6-71,greet,degraded,48081.89,0.01,[fallback] Service temporarily unavailable for W
48083.14,CALL,W5-72,greet,degraded,48083.15,0.01,[fallback] Service temporarily unavailable for W
48087.15,CALL,W2-72,greet,degraded,48087.2,0.05,[fallback] Service temporarily unavailable for W
48087.26,CALL,W1-72,greet,degraded,48087.27,0.01,[fallback] Service temporarily unavailable for W
48088.47,CALL,W3-72,greet,degraded,48088.48,0.01,[fallback] Service temporarily unavailable for W
48090.29,CALL,W7-72,greet,degraded,48090.3,0.01,[fallback] Service temporarily unavailable for W
48090.35,CALL,W0-72,greet,degraded,48090.36,0.01,[fallback] Service temporarily unavailable for W
48090.38,CALL,W4-72,greet,degraded,48090.39,0.01,[fallback] Service temporarily unavailable for W
48092.69,CALL,W6-72,greet,degraded,48092.7,0.01,[fallback] Service temporarily unavailable for W
48093.95,CALL,W5-73,greet,degraded,48093.96,0.01,[fallback] Service temporarily unavailable for W
48097.78,CALL,W1-73,greet,degraded,48097.79,0.01,[fallback] Service temporarily unavailable for W
48097.82,CALL,W2-73,greet,degraded,48097.83,0.01,[fallback] Service temporarily unavailable for W
48099.59,CALL,W3-73,greet,degraded,48099.61,0.02,[fallback] Service temporarily unavailable for W
48100.66,CALL,W7-73,greet,degraded,48100.7,0.04,[fallback] Service temporarily unavailable for W
48100.72,CALL,W0-73,greet,degraded,48100.73,0.01,[fallback] Service temporarily unavailable for W
48101.33,CALL,W4-73,greet,degraded,48101.34,0.01,[fallback] Service temporarily unavailable for W
48103.64,CALL,W6-73,greet,degraded,48103.68,0.04,[fallback] Service temporarily unavailable for W
48104.84,CALL,W5-74,greet,degraded,48104.85,0.01,[fallback] Service temporarily unavailable for W
48108.53,CALL,W1-74,greet,degraded,48108.55,0.02,[fallback] Service temporarily unavailable for W
48108.57,CALL,W2-74,greet,degraded,48108.58,0.01,[fallback] Service temporarily unavailable for W
48110.4,CALL,W3-74,greet,degraded,48110.41,0.01,[fallback] Service temporarily unavailable for W
48111.6,CALL,W0-74,greet,degraded,48111.62,0.01,[fallback] Service temporarily unavailable for W
48111.68,CALL,W4-74,greet,degraded,48111.76,0.08,[fallback] Service temporarily unavailable for W
48111.78,CALL,W7-74,greet,degraded,48111.79,0.01,[fallback] Service temporarily unavailable for W
48114.35,CALL,W6-74,greet,degraded,48114.37,0.01,[fallback] Service temporarily unavailable for W
48114.99,CALL,W5-75,greet,degraded,48115.03,0.04,[fallback] Service temporarily unavailable for W
48118.8,CALL,W2-75,greet,degraded,48118.81,0.01,[fallback] Service temporarily unavailable for W
48118.84,CALL,W1-75,greet,degraded,48118.85,0.01,[fallback] Service temporarily unavailable for W
48120.55,CALL,W3-75,greet,degraded,48120.56,0.01,[fallback] Service temporarily unavailable for W
48121.93,CALL,W0-75,greet,degraded,48121.94,0.01,[fallback] Service temporarily unavailable for W
48122.06,CALL,W7-75,greet,degraded,48122.07,0.01,[fallback] Service temporarily unavailable for W
48123.0,CALL,W4-75,greet,degraded,48123.04,0.04,[fallback] Service temporarily unavailable for W
48125.08,CALL,W5-76,greet,degraded,48125.1,0.02,[fallback] Service temporarily unavailable for W
48125.72,CALL,W6-75,greet,degraded,48125.74,0.01,[fallback] Service temporarily unavailable for W
48129.05,CALL,W2-76,greet,degraded,48129.06,0.01,[fallback] Service temporarily unavailable for W
48129.08,CALL,W1-76,greet,degraded,48129.09,0.01,[fallback] Service temporarily unavailable for W
48130.73,CALL,W3-76,greet,degraded,48130.77,0.04,[fallback] Service temporarily unavailable for W
48132.06,CALL,W0-76,greet,degraded,48132.07,0.01,[fallback] Service temporarily unavailable for W
48132.59,CALL,W7-76,greet,degraded,48132.61,0.02,[fallback] Service temporarily unavailable for W
48133.15,CALL,W4-76,greet,degraded,48133.19,0.04,[fallback] Service temporarily unavailable for W
48135.37,CALL,W5-77,greet,degraded,48135.38,0.01,[fallback] Service temporarily unavailable for W
48135.86,CALL,W6-76,greet,degraded,48135.9,0.04,[fallback] Service temporarily unavailable for W
48140.12,CALL,W1-77,greet,degraded,48140.13,0.01,[fallback] Service temporarily unavailable for W
48140.17,CALL,W2-77,greet,degraded,48140.18,0.01,[fallback] Service temporarily unavailable for W
48142.08,CALL,W3-77,greet,degraded,48142.13,0.04,[fallback] Service temporarily unavailable for W
48142.69,CALL,W7-77,greet,degraded,48142.79,0.11,[fallback] Service temporarily unavailable for W
48143.29,CALL,W4-77,greet,degraded,48143.32,0.04,[fallback] Service temporarily unavailable for W
48143.34,CALL,W0-77,greet,degraded,48143.35,0.01,[fallback] Service temporarily unavailable for W
48146.45,CALL,W5-78,greet,degraded,48146.46,0.01,[fallback] Service temporarily unavailable for W
48146.94,CALL,W6-77,greet,degraded,48147.01,0.07,[fallback] Service temporarily unavailable for W
48150.18,CALL,W1-78,greet,degraded,48150.19,0.01,[fallback] Service temporarily unavailable for W
48150.25,CALL,W2-78,greet,degraded,48150.26,0.01,[fallback] Service temporarily unavailable for W
48152.62,CALL,W3-78,greet,degraded,48152.63,0.01,[fallback] Service temporarily unavailable for W
48153.82,CALL,W7-78,greet,degraded,48153.86,0.04,[fallback] Service temporarily unavailable for W
48154.55,CALL,W4-78,greet,degraded,48154.57,0.01,[fallback] Service temporarily unavailable for W
48154.61,CALL,W0-78,greet,degraded,48154.62,0.01,[fallback] Service temporarily unavailable for W
48157.53,CALL,W5-79,greet,degraded,48157.61,0.08,[fallback] Service temporarily unavailable for W
48158.1,CALL,W6-78,greet,degraded,48158.13,0.03,[fallback] Service temporarily unavailable for W
48160.95,CALL,W1-79,greet,degraded,48160.96,0.01,[fallback] Service temporarily unavailable for W
48161.14,CALL,W2-79,greet,degraded,48161.15,0.01,[fallback] Service temporarily unavailable for W
48163.53,CALL,W3-79,greet,degraded,48163.54,0.01,[fallback] Service temporarily unavailable for W
48164.8,CALL,W7-79,greet,degraded,48164.81,0.02,[fallback] Service temporarily unavailable for W
48165.33,CALL,W4-79,greet,degraded,48165.34,0.01,[fallback] Service temporarily unavailable for W
48165.36,CALL,W0-79,greet,degraded,48165.37,0.01,[fallback] Service temporarily unavailable for W
48167.71,CALL,W5-80,greet,degraded,48167.81,0.11,[fallback] Service temporarily unavailable for W
48168.97,CALL,W6-79,greet,degraded,48168.98,0.01,[fallback] Service temporarily unavailable for W
48171.01,CALL,W1-80,greet,degraded,48171.06,0.05,[fallback] Service temporarily unavailable for W
48172.28,CALL,W2-80,greet,degraded,48172.29,0.01,[fallback] Service temporarily unavailable for W
48174.78,CALL,W3-80,greet,degraded,48174.79,0.01,[fallback] Service temporarily unavailable for W
48175.92,CALL,W7-80,greet,degraded,48175.96,0.04,[fallback] Service temporarily unavailable for W
48176.5,CALL,W0-80,greet,degraded,48176.53,0.04,[fallback] Service temporarily unavailable for W
48176.6,CALL,W4-80,greet,degraded,48176.62,0.01,[fallback] Service temporarily unavailable for W
48179.03,CALL,W6-80,greet,degraded,48179.06,0.03,[fallback] Service temporarily unavailable for W
48179.21,CALL,W5-81,greet,degraded,48179.22,0.01,[fallback] Service temporarily unavailable for W
48182.09,CALL,W1-81,greet,degraded,48182.1,0.01,[fallback] Service temporarily unavailable for W
48183.35,CALL,W2-81,greet,degraded,48183.35,0.01,[fallback] Service temporarily unavailable for W
48185.83,CALL,W3-81,greet,degraded,48185.85,0.02,[fallback] Service temporarily unavailable for W
48187.01,CALL,W7-81,greet,degraded,48187.02,0.01,[fallback] Service temporarily unavailable for W
48187.58,CALL,W0-81,greet,degraded,48187.59,0.01,[fallback] Service temporarily unavailable for W
48187.63,CALL,W4-81,greet,degraded,48187.64,0.01,[fallback] Service temporarily unavailable for W
48189.85,CALL,W6-81,greet,degraded,48189.92,0.07,[fallback] Service temporarily unavailable for W
48189.95,CALL,W5-82,greet,degraded,48189.95,0.01,[fallback] Service temporarily unavailable for W
48192.91,CALL,W1-82,greet,degraded,48192.92,0.01,[fallback] Service temporarily unavailable for W
48194.12,CALL,W2-82,greet,degraded,48194.13,0.01,[fallback] Service temporarily unavailable for W
48196.39,CALL,W3-82,greet,degraded,48196.41,0.02,[fallback] Service temporarily unavailable for W
48197.52,CALL,W7-82,greet,degraded,48197.54,0.02,[fallback] Service temporarily unavailable for W
48198.28,CALL,W0-82,greet,degraded,48198.29,0.02,[fallback] Service temporarily unavailable for W
48198.34,CALL,W4-82,greet,degraded,48198.36,0.01,[fallback] Service temporarily unavailable for W
48200.65,CALL,W5-83,greet,degraded,48200.65,0.01,[fallback] Service temporarily unavailable for W
48200.67,CALL,W6-82,greet,degraded,48200.68,0.01,[fallback] Service temporarily unavailable for W
48203.55,CALL,W1-83,greet,degraded,48203.56,0.01,[fallback] Service temporarily unavailable for W
48204.85,CALL,W2-83,greet,degraded,48204.86,0.01,[fallback] Service temporarily unavailable for W
48207.33,CALL,W3-83,greet,degraded,48207.34,0.01,[fallback] Service temporarily unavailable for W
48208.4,CALL,W7-83,greet,degraded,48208.47,0.07,[fallback] Service temporarily unavailable for W
48209.01,CALL,W0-83,greet,degraded,48209.04,0.03,[fallback] Service temporarily unavailable for W
48209.06,CALL,W4-83,greet,degraded,48209.07,0.01,[fallback] Service temporarily unavailable for W
48211.51,CALL,W6-83,greet,degraded,48211.52,0.02,[fallback] Service temporarily unavailable for W
48211.54,CALL,W5-84,greet,degraded,48211.55,0.01,[fallback] Service temporarily unavailable for W
48214.63,CALL,W1-84,greet,degraded,48214.64,0.01,[fallback] Service temporarily unavailable for W
48215.87,CALL,W2-84,greet,degraded,48215.88,0.01,[fallback] Service temporarily unavailable for W
48218.3,CALL,W3-84,greet,degraded,48218.32,0.01,[fallback] Service temporarily unavailable for W
48219.41,CALL,W7-84,greet,degraded,48219.44,0.03,[fallback] Service temporarily unavailable for W
48220.32,CALL,W4-84,greet,degraded,48220.33,0.01,[fallback] Service temporarily unavailable for W
48220.34,CALL,W0-84,greet,degraded,48220.35,0.01,[fallback] Service temporarily unavailable for W
48221.58,CALL,W6-84,greet,degraded,48221.6,0.01,[fallback] Service temporarily unavailable for W
48221.62,CALL,W5-85,greet,degraded,48221.63,0.01,[fallback] Service temporarily unavailable for W
48225.59,CALL,W1-85,greet,degraded,48225.67,0.08,[fallback] Service temporarily unavailable for W
48227.18,CALL,W2-85,greet,degraded,48227.19,0.02,[fallback] Service temporarily unavailable for W
48228.82,CALL,W3-85,greet,degraded,48228.83,0.01,[fallback] Service temporarily unavailable for W
48229.87,CALL,W7-85,greet,degraded,48229.9,0.03,[fallback] Service temporarily unavailable for W
48230.53,CALL,W4-85,greet,degraded,48230.54,0.01,[fallback] Service temporarily unavailable for W
48230.56,CALL,W0-85,greet,degraded,48230.57,0.01,[fallback] Service temporarily unavailable for W
48231.67,CALL,W6-85,greet,degraded,48231.68,0.02,[fallback] Service temporarily unavailable for W
48231.7,CALL,W5-86,greet,degraded,48231.71,0.01,[fallback] Service temporarily unavailable for W
48235.83,CALL,W1-86,greet,degraded,48235.84,0.01,[fallback] Service temporarily unavailable for W
48238.16,CALL,W2-86,greet,degraded,48238.18,0.01,[fallback] Service temporarily unavailable for W
48239.41,CALL,W3-86,greet,degraded,48239.43,0.01,[fallback] Service temporarily unavailable for W
48240.82,CALL,W7-86,greet,degraded,48240.83,0.01,[fallback] Service temporarily unavailable for W
48241.34,CALL,W4-86,greet,degraded,48241.38,0.04,[fallback] Service temporarily unavailable for W
48241.41,CALL,W0-86,greet,degraded,48241.42,0.01,[fallback] Service temporarily unavailable for W
48242.51,CALL,W6-86,greet,degraded,48242.52,0.01,[fallback] Service temporarily unavailable for W
48242.69,CALL,W5-87,greet,degraded,48242.71,0.01,[fallback] Service temporarily unavailable for W
48245.88,CALL,W1-87,greet,degraded,48245.89,0.01,[fallback] Service temporarily unavailable for W
48248.43,CALL,W2-87,greet,degraded,48248.44,0.01,[fallback] Service temporarily unavailable for W
48250.77,CALL,W3-87,greet,degraded,48250.78,0.01,[fallback] Service temporarily unavailable for W
48251.96,CALL,W7-87,greet,degraded,48252.01,0.05,[fallback] Service temporarily unavailable for W
48252.78,CALL,W6-87,greet,degraded,48252.84,0.06,[fallback] Service temporarily unavailable for W
48252.86,CALL,W4-87,greet,degraded,48252.87,0.01,[fallback] Service temporarily unavailable for W
48252.89,CALL,W5-88,greet,degraded,48252.89,0.01,[fallback] Service temporarily unavailable for W
48252.91,CALL,W0-87,greet,degraded,48252.92,0.01,[fallback] Service temporarily unavailable for W
48256.05,CALL,W1-88,greet,degraded,48256.06,0.01,[fallback] Service temporarily unavailable for W
48259.66,CALL,W2-88,greet,degraded,48259.67,0.01,[fallback] Service temporarily unavailable for W
48260.87,CALL,W3-88,greet,degraded,48260.88,0.01,[fallback] Service temporarily unavailable for W
48263.19,CALL,W7-88,greet,degraded,48263.2,0.02,[fallback] Service temporarily unavailable for W
48263.71,CALL,W5-89,greet,degraded,48263.77,0.06,[fallback] Service temporarily unavailable for W
48263.79,CALL,W4-88,greet,degraded,48263.79,0.01,[fallback] Service temporarily unavailable for W
48263.81,CALL,W6-88,greet,degraded,48263.82,0.01,[fallback] Service temporarily unavailable for W
48263.84,CALL,W0-88,greet,degraded,48263.85,0.01,[fallback] Service temporarily unavailable for W
48266.82,CALL,W1-89,greet,degraded,48266.83,0.01,[fallback] Service temporarily unavailable for W
48270.28,CALL,W2-89,greet,degraded,48270.3,0.02,[fallback] Service temporarily unavailable for W
48271.74,CALL,W3-89,greet,degraded,48271.75,0.01,[fallback] Service temporarily unavailable for W
48273.98,CALL,W7-89,greet,degraded,48274.04,0.05,[fallback] Service temporarily unavailable for W
48274.53,CALL,W0-89,greet,degraded,48274.56,0.03,[fallback] Service temporarily unavailable for W
48274.63,CALL,W6-89,greet,degraded,48274.64,0.01,[fallback] Service temporarily unavailable for W
48274.66,CALL,W5-90,greet,degraded,48274.68,0.01,[fallback] Service temporarily unavailable for W
48274.7,CALL,W4-89,greet,degraded,48274.71,0.01,[fallback] Service temporarily unavailable for W
48278.41,CALL,W1-90,greet,degraded,48278.44,0.03,[fallback] Service temporarily unavailable for W
48280.43,CALL,W2-90,greet,degraded,48280.44,0.01,[fallback] Service temporarily unavailable for W
48282.86,CALL,W3-90,greet,degraded,48282.87,0.01,[fallback] Service temporarily unavailable for W
48285.21,CALL,W4-90,greet,degraded,48285.22,0.01,[fallback] Service temporarily unavailable for W
48285.25,CALL,W7-90,greet,degraded,48285.25,0.0,[fallback] Service temporarily unavailable for W
48285.27,CALL,W5-91,greet,degraded,48285.28,0.01,[fallback] Service temporarily unavailable for W
48285.31,CALL,W0-90,greet,degraded,48285.32,0.01,[fallback] Service temporarily unavailable for W
48285.33,CALL,W6-90,greet,degraded,48285.35,0.01,[fallback] Service temporarily unavailable for W
48288.88,CALL,W1-91,greet,degraded,48288.89,0.01,[fallback] Service temporarily unavailable for W
48290.9,CALL,W2-91,greet,degraded,48290.91,0.01,[fallback] Service temporarily unavailable for W
48293.38,CALL,W3-91,greet,degraded,48293.4,0.02,[fallback] Service temporarily unavailable for W
48295.26,CALL,W7-91,greet,degraded,48295.27,0.01,[fallback] Service temporarily unavailable for W
48295.29,CALL,W4-91,greet,degraded,48295.3,0.01,[fallback] Service temporarily unavailable for W
48295.34,CALL,W0-91,greet,degraded,48295.35,0.01,[fallback] Service temporarily unavailable for W
48296.37,CALL,W5-92,greet,degraded,48296.4,0.02,[fallback] Service temporarily unavailable for W
48296.44,CALL,W6-91,greet,degraded,48296.48,0.04,[fallback] Service temporarily unavailable for W
48299.78,CALL,W1-92,greet,degraded,48299.79,0.01,[fallback] Service temporarily unavailable for W
48300.44,CTRL,C0-3,RELOAD_greeter_v2,OK,48301.37,0.93,→ v3
48302.02,CALL,W2-92,greet,v2,48502.44,200.42,"Hey, W2-92! Welcome back! (from greeter v2.0)"
48303.42,CALL,W3-92,greet,v2,48503.51,200.09,"Hey, W3-92! Welcome back! (from greeter v2.0)"
48305.73,CALL,W0-92,greet,v2,48505.95,200.21,"Hey, W0-92! Welcome back! (from greeter v2.0)"
48305.85,CALL,W4-92,greet,v2,48506.27,200.41,"Hey, W4-92! Welcome back! (from greeter v2.0)"
48306.41,CALL,W7-92,greet,v2,48506.82,200.41,"Hey, W7-92! Welcome back! (from greeter v2.0)"
48307.53,CALL,W5-93,greet,v2,48507.99,200.46,"Hey, W5-93! Welcome back! (from greeter v2.0)"
48307.54,CALL,W6-92,greet,v2,48508.05,200.51,"Hey, W6-92! Welcome back! (from greeter v2.0)"
48311.11,CALL,W1-93,greet,v2,48511.68,200.57,"Hey, W1-93! Welcome back! (from greeter v2.0)"
48513.46,CALL,W2-93,greet,v2,48714.0,200.55,"Hey, W2-93! Welcome back! (from greeter v2.0)"
48514.62,CALL,W3-93,greet,v2,48714.97,200.35,"Hey, W3-93! Welcome back! (from greeter v2.0)"
48517.0,CALL,W4-93,greet,v2,48718.09,201.08,"Hey, W4-93! Welcome back! (from greeter v2.0)"
48517.05,CALL,W0-93,greet,v2,48718.06,201.01,"Hey, W0-93! Welcome back! (from greeter v2.0)"
48517.64,CALL,W7-93,greet,v2,48718.03,200.4,"Hey, W7-93! Welcome back! (from greeter v2.0)"
48518.77,CALL,W6-93,greet,v2,48718.98,200.21,"Hey, W6-93! Welcome back! (from greeter v2.0)"
48518.84,CALL,W5-94,greet,v2,48718.96,200.11,"Hey, W5-94! Welcome back! (from greeter v2.0)"
48522.61,CALL,W1-94,greet,v2,48722.96,200.35,"Hey, W1-94! Welcome back! (from greeter v2.0)"
48724.99,CALL,W3-94,greet,v2,48925.55,200.56,"Hey, W3-94! Welcome back! (from greeter v2.0)"
48725.99,CALL,W2-94,greet,v2,48926.14,200.14,"Hey, W2-94! Welcome back! (from greeter v2.0)"
48729.97,CALL,W4-94,greet,v2,48930.33,200.36,"Hey, W4-94! Welcome back! (from greeter v2.0)"
48730.0,CALL,W0-94,greet,v2,48930.36,200.36,"Hey, W0-94! Welcome back! (from greeter v2.0)"
48730.02,CALL,W7-94,greet,v2,48930.38,200.36,"Hey, W7-94! Welcome back! (from greeter v2.0)"
48730.93,CALL,W5-95,greet,v2,48931.51,200.58,"Hey, W5-95! Welcome back! (from greeter v2.0)"
48730.96,CALL,W6-94,greet,v2,48931.41,200.45,"Hey, W6-94! Welcome back! (from greeter v2.0)"
48734.93,CALL,W1-95,greet,v2,48935.04,200.12,"Hey, W1-95! Welcome back! (from greeter v2.0)"
48901.73,CTRL,C0-4,UNLOAD,OK,48901.99,0.26,unload=True
48935.59,CALL,W3-95,greet,degraded,48935.6,0.01,[fallback] Service temporarily unavailable for W
48936.31,CALL,W2-95,greet,degraded,48936.32,0.01,[fallback] Service temporarily unavailable for W
48941.13,CALL,W0-95,greet,degraded,48941.14,0.01,[fallback] Service temporarily unavailable for W
48941.16,CALL,W7-95,greet,degraded,48941.17,0.01,[fallback] Service temporarily unavailable for W
48941.22,CALL,W4-95,greet,degraded,48941.23,0.01,[fallback] Service temporarily unavailable for W
48942.3,CALL,W6-95,greet,degraded,48942.31,0.01,[fallback] Service temporarily unavailable for W
48942.34,CALL,W5-96,greet,degraded,48942.38,0.04,[fallback] Service temporarily unavailable for W
48946.08,CALL,W1-96,greet,degraded,48946.09,0.01,[fallback] Service temporarily unavailable for W
48946.57,CALL,W3-96,greet,degraded,48946.62,0.05,[fallback] Service temporarily unavailable for W
48947.26,CALL,W2-96,greet,degraded,48947.28,0.01,[fallback] Service temporarily unavailable for W
48952.2,CALL,W7-96,greet,degraded,48952.22,0.01,[fallback] Service temporarily unavailable for W
48952.25,CALL,W0-96,greet,degraded,48952.26,0.01,[fallback] Service temporarily unavailable for W
48952.27,CALL,W4-96,greet,degraded,48952.28,0.01,[fallback] Service temporarily unavailable for W
48953.8,CALL,W5-97,greet,degraded,48953.81,0.01,[fallback] Service temporarily unavailable for W
48953.83,CALL,W6-96,greet,degraded,48953.84,0.01,[fallback] Service temporarily unavailable for W
48956.44,CALL,W1-97,greet,degraded,48956.46,0.02,[fallback] Service temporarily unavailable for W
48957.13,CALL,W3-97,greet,degraded,48957.15,0.02,[fallback] Service temporarily unavailable for W
48957.81,CALL,W2-97,greet,degraded,48957.82,0.01,[fallback] Service temporarily unavailable for W
48962.61,CALL,W0-97,greet,degraded,48962.62,0.01,[fallback] Service temporarily unavailable for W
48962.66,CALL,W7-97,greet,degraded,48962.67,0.01,[fallback] Service temporarily unavailable for W
48962.7,CALL,W4-97,greet,degraded,48962.71,0.01,[fallback] Service temporarily unavailable for W
48963.86,CALL,W6-97,greet,degraded,48963.88,0.01,[fallback] Service temporarily unavailable for W
48963.93,CALL,W5-98,greet,degraded,48963.94,0.01,[fallback] Service temporarily unavailable for W
48966.55,CALL,W1-98,greet,degraded,48966.57,0.03,[fallback] Service temporarily unavailable for W
48967.18,CALL,W3-98,greet,degraded,48967.24,0.05,[fallback] Service temporarily unavailable for W
48967.89,CALL,W2-98,greet,degraded,48967.9,0.01,[fallback] Service temporarily unavailable for W
48973.54,CALL,W0-98,greet,degraded,48973.56,0.03,[fallback] Service temporarily unavailable for W
48973.67,CALL,W7-98,greet,degraded,48973.69,0.01,[fallback] Service temporarily unavailable for W
48973.71,CALL,W4-98,greet,degraded,48973.72,0.01,[fallback] Service temporarily unavailable for W
48974.68,CALL,W6-98,greet,degraded,48974.71,0.03,[fallback] Service temporarily unavailable for W
48975.02,CALL,W5-99,greet,degraded,48975.04,0.02,[fallback] Service temporarily unavailable for W
48977.4,CALL,W3-99,greet,degraded,48977.49,0.08,[fallback] Service temporarily unavailable for W
48977.54,CALL,W1-99,greet,degraded,48977.55,0.01,[fallback] Service temporarily unavailable for W
48978.66,CALL,W2-99,greet,degraded,48978.72,0.06,[fallback] Service temporarily unavailable for W
48983.9,CALL,W4-99,greet,degraded,48983.91,0.02,[fallback] Service temporarily unavailable for W
48983.99,CALL,W0-99,greet,degraded,48984.0,0.01,[fallback] Service temporarily unavailable for W
48984.06,CALL,W7-99,greet,degraded,48984.08,0.02,[fallback] Service temporarily unavailable for W
48985.14,CALL,W5-100,greet,degraded,48985.17,0.03,[fallback] Service temporarily unavailable for W
48985.25,CALL,W6-99,greet,degraded,48985.29,0.05,[fallback] Service temporarily unavailable for W
48987.76,CALL,W3-100,greet,degraded,48987.76,0.01,[fallback] Service temporarily unavailable for W
48987.83,CALL,W1-100,greet,degraded,48987.84,0.01,[fallback] Service temporarily unavailable for W
48988.84,CALL,W2-100,greet,degraded,48988.87,0.02,[fallback] Service temporarily unavailable for W
48995.02,CALL,W4-100,greet,degraded,48995.09,0.07,[fallback] Service temporarily unavailable for W
48995.27,CALL,W7-100,greet,degraded,48995.31,0.04,[fallback] Service temporarily unavailable for W
48995.34,CALL,W0-100,greet,degraded,48995.35,0.01,[fallback] Service temporarily unavailable for W
48995.84,CALL,W6-100,greet,degraded,48995.96,0.12,[fallback] Service temporarily unavailable for W
48996.32,CALL,W5-101,greet,degraded,48996.34,0.01,[fallback] Service temporarily unavailable for W
48998.63,CALL,W3-101,greet,degraded,48998.65,0.01,[fallback] Service temporarily unavailable for W
48998.67,CALL,W1-101,greet,degraded,48998.68,0.01,[fallback] Service temporarily unavailable for W
48999.65,CALL,W2-101,greet,degraded,48999.66,0.01,[fallback] Service temporarily unavailable for W
49005.6,CALL,W4-101,greet,degraded,49005.61,0.01,[fallback] Service temporarily unavailable for W
49006.22,CALL,W0-101,greet,degraded,49006.24,0.01,[fallback] Service temporarily unavailable for W
49006.26,CALL,W7-101,greet,degraded,49006.27,0.01,[fallback] Service temporarily unavailable for W
49006.76,CALL,W5-102,greet,degraded,49006.77,0.01,[fallback] Service temporarily unavailable for W
49006.8,CALL,W6-101,greet,degraded,49006.82,0.01,[fallback] Service temporarily unavailable for W
49009.18,CALL,W3-102,greet,degraded,49009.19,0.01,[fallback] Service temporarily unavailable for W
49009.34,CALL,W1-102,greet,degraded,49009.35,0.01,[fallback] Service temporarily unavailable for W
49009.85,CALL,W2-102,greet,degraded,49009.86,0.01,[fallback] Service temporarily unavailable for W
49016.23,CALL,W4-102,greet,degraded,49016.25,0.02,[fallback] Service temporarily unavailable for W
49016.93,CALL,W0-102,greet,degraded,49016.94,0.01,[fallback] Service temporarily unavailable for W
49016.96,CALL,W7-102,greet,degraded,49016.98,0.01,[fallback] Service temporarily unavailable for W
49017.5,CALL,W6-102,greet,degraded,49017.51,0.01,[fallback] Service temporarily unavailable for W
49017.53,CALL,W5-103,greet,degraded,49017.54,0.01,[fallback] Service temporarily unavailable for W
49019.95,CALL,W1-103,greet,degraded,49019.98,0.03,[fallback] Service temporarily unavailable for W
49020.01,CALL,W3-103,greet,degraded,49020.02,0.01,[fallback] Service temporarily unavailable for W
49020.72,CALL,W2-103,greet,degraded,49020.73,0.01,[fallback] Service temporarily unavailable for W
49027.48,CALL,W4-103,greet,degraded,49027.49,0.01,[fallback] Service temporarily unavailable for W
49027.97,CALL,W0-103,greet,degraded,49027.99,0.02,[fallback] Service temporarily unavailable for W
49028.02,CALL,W7-103,greet,degraded,49028.03,0.01,[fallback] Service temporarily unavailable for W
49028.61,CALL,W6-103,greet,degraded,49028.65,0.05,[fallback] Service temporarily unavailable for W
49028.69,CALL,W5-104,greet,degraded,49028.7,0.01,[fallback] Service temporarily unavailable for W
49031.06,CALL,W1-104,greet,degraded,49031.07,0.01,[fallback] Service temporarily unavailable for W
49031.1,CALL,W3-104,greet,degraded,49031.11,0.01,[fallback] Service temporarily unavailable for W
49031.63,CALL,W2-104,greet,degraded,49031.64,0.01,[fallback] Service temporarily unavailable for W
49038.24,CALL,W4-104,greet,degraded,49038.25,0.01,[fallback] Service temporarily unavailable for W
49038.77,CALL,W0-104,greet,degraded,49038.81,0.04,[fallback] Service temporarily unavailable for W
49038.85,CALL,W7-104,greet,degraded,49038.86,0.01,[fallback] Service temporarily unavailable for W
49039.37,CALL,W5-105,greet,degraded,49039.38,0.01,[fallback] Service temporarily unavailable for W
49039.39,CALL,W6-104,greet,degraded,49039.41,0.02,[fallback] Service temporarily unavailable for W
49041.8,CALL,W3-105,greet,degraded,49041.84,0.04,[fallback] Service temporarily unavailable for W
49041.88,CALL,W1-105,greet,degraded,49041.89,0.01,[fallback] Service temporarily unavailable for W
49042.49,CALL,W2-105,greet,degraded,49042.5,0.01,[fallback] Service temporarily unavailable for W
49049.12,CALL,W4-105,greet,degraded,49049.13,0.01,[fallback] Service temporarily unavailable for W
49049.69,CALL,W0-105,greet,degraded,49049.7,0.01,[fallback] Service temporarily unavailable for W
49049.72,CALL,W7-105,greet,degraded,49049.73,0.01,[fallback] Service temporarily unavailable for W
49050.2,CALL,W6-105,greet,degraded,49050.23,0.03,[fallback] Service temporarily unavailable for W
49050.26,CALL,W5-106,greet,degraded,49050.27,0.01,[fallback] Service temporarily unavailable for W
49052.22,CALL,W3-106,greet,degraded,49052.24,0.01,[fallback] Service temporarily unavailable for W
