ts_ms,kind,id,sub,outcome,end_ms,latency_ms,detail
23814.96,CALL,W5-22,slow_greet,degraded,23814.98,0.01,[fallback-slow] Service temporarily unavailable 
23815.51,CALL,W0-22,slow_greet,degraded,23815.56,0.05,[fallback-slow] Service temporarily unavailable 
23815.75,CALL,W1-22,slow_greet,degraded,23815.76,0.01,[fallback-slow] Service temporarily unavailable 
23816.3,CALL,W8-22,slow_greet,degraded,23816.31,0.01,[fallback-slow] Service temporarily unavailable 
23816.34,CALL,W9-22,slow_greet,degraded,23816.34,0.01,[fallback-slow] Service temporarily unavailable 
23816.81,CALL,W15-22,slow_greet,degraded,23816.83,0.01,[fallback-slow] Service temporarily unavailable 
23816.92,CALL,W13-22,slow_greet,degraded,23816.93,0.01,[fallback-slow] Service temporarily unavailable 
23816.94,CALL,W11-22,slow_greet,degraded,23816.96,0.01,[fallback-slow] Service temporarily unavailable 
23816.98,CALL,W12-22,slow_greet,degraded,23816.99,0.01,[fallback-slow] Service temporarily unavailable 
23817.02,CALL,W10-22,slow_greet,degraded,23817.02,0.01,[fallback-slow] Service temporarily unavailable 
23817.49,CALL,W2-22,slow_greet,degraded,23817.5,0.01,[fallback-slow] Service temporarily unavailable 
23817.53,CALL,W14-22,slow_greet,degraded,23817.54,0.01,[fallback-slow] Service temporarily unavailable 
23820.9,CALL,W4-22,slow_greet,degraded,23820.91,0.01,[fallback-slow] Service temporarily unavailable 
23844.33,CALL,W7-23,slow_greet,degraded,23844.35,0.02,[fallback-slow] Service temporarily unavailable 
23844.94,CALL,W3-23,slow_greet,degraded,23844.96,0.02,[fallback-slow] Service temporarily unavailable 
23845.55,CALL,W6-23,slow_greet,degraded,23845.57,0.01,[fallback-slow] Service temporarily unavailable 
23845.62,CALL,W5-23,slow_greet,degraded,23845.63,0.01,[fallback-slow] Service temporarily unavailable 
23846.87,CALL,W0-23,slow_greet,degraded,23846.88,0.01,[fallback-slow] Service temporarily unavailable 
23846.93,CALL,W1-23,slow_greet,degraded,23846.94,0.01,[fallback-slow] Service temporarily unavailable 
23847.43,CALL,W9-23,slow_greet,degraded,23847.45,0.02,[fallback-slow] Service temporarily unavailable 
23847.49,CALL,W10-23,slow_greet,degraded,23847.52,0.03,[fallback-slow] Service temporarily unavailable 
23847.57,CALL,W15-23,slow_greet,degraded,23847.58,0.01,[fallback-slow] Service temporarily unavailable 
23847.63,CALL,W8-23,slow_greet,degraded,23847.64,0.01,[fallback-slow] Service temporarily unavailable 
23848.15,CALL,W11-23,slow_greet,degraded,23848.19,0.05,[fallback-slow] Service temporarily unavailable 
23848.21,CALL,W12-23,slow_greet,degraded,23848.21,0.01,[fallback-slow] Service temporarily unavailable 
23848.29,CALL,W13-23,slow_greet,degraded,23848.3,0.01,[fallback-slow] Service temporarily unavailable 
23848.77,CALL,W14-23,slow_greet,degraded,23848.78,0.01,[fallback-slow] Service temporarily unavailable 
23848.8,CALL,W2-23,slow_greet,degraded,23848.81,0.01,[fallback-slow] Service temporarily unavailable 
23851.91,CALL,W4-23,slow_greet,degraded,23851.94,0.03,[fallback-slow] Service temporarily unavailable 
23874.96,CALL,W7-24,slow_greet,degraded,23874.98,0.02,[fallback-slow] Service temporarily unavailable 
23875.62,CALL,W3-24,slow_greet,degraded,23875.64,0.02,[fallback-slow] Service temporarily unavailable 
23876.22,CALL,W5-24,slow_greet,degraded,23876.24,0.01,[fallback-slow] Service temporarily unavailable 
23876.29,CALL,W6-24,slow_greet,degraded,23876.31,0.01,[fallback-slow] Service temporarily unavailable 
23877.47,CALL,W0-24,slow_greet,degraded,23877.58,0.11,[fallback-slow] Service temporarily unavailable 
23877.6,CALL,W1-24,slow_greet,degraded,23877.61,0.01,[fallback-slow] Service temporarily unavailable 
23878.1,CALL,W10-24,slow_greet,degraded,23878.11,0.01,[fallback-slow] Service temporarily unavailable 
23878.13,CALL,W15-24,slow_greet,degraded,23878.14,0.01,[fallback-slow] Service temporarily unavailable 
23878.16,CALL,W9-24,slow_greet,degraded,23878.17,0.01,[fallback-slow] Service temporarily unavailable 
23878.22,CALL,W8-24,slow_greet,degraded,23878.24,0.01,[fallback-slow] Service temporarily unavailable 
23878.8,CALL,W13-24,slow_greet,degraded,23878.81,0.01,[fallback-slow] Service temporarily unavailable 
23878.85,CALL,W12-24,slow_greet,degraded,23878.88,0.03,[fallback-slow] Service temporarily unavailable 
23878.93,CALL,W11-24,slow_greet,degraded,23878.95,0.01,[fallback-slow] Service temporarily unavailable 
23879.47,CALL,W14-24,slow_greet,degraded,23879.49,0.02,[fallback-slow] Service temporarily unavailable 
23879.52,CALL,W2-24,slow_greet,degraded,23879.53,0.01,[fallback-slow] Service temporarily unavailable 
23882.76,CALL,W4-24,slow_greet,degraded,23882.76,0.01,[fallback-slow] Service temporarily unavailable 
23905.47,CALL,W7-25,slow_greet,degraded,23905.49,0.02,[fallback-slow] Service temporarily unavailable 
23906.09,CALL,W3-25,slow_greet,degraded,23906.11,0.01,[fallback-slow] Service temporarily unavailable 
23906.71,CALL,W6-25,slow_greet,degraded,23906.78,0.07,[fallback-slow] Service temporarily unavailable 
23907.69,CALL,W5-25,slow_greet,degraded,23907.7,0.01,[fallback-slow] Service temporarily unavailable 
23908.14,CALL,W1-25,slow_greet,degraded,23908.15,0.01,[fallback-slow] Service temporarily unavailable 
23908.19,CALL,W0-25,slow_greet,degraded,23908.21,0.01,[fallback-slow] Service temporarily unavailable 
23908.72,CALL,W8-25,slow_greet,degraded,23908.77,0.05,[fallback-slow] Service temporarily unavailable 
23908.83,CALL,W9-25,slow_greet,degraded,23908.83,0.01,[fallback-slow] Service temporarily unavailable 
23908.85,CALL,W10-25,slow_greet,degraded,23908.86,0.01,[fallback-slow] Service temporarily unavailable 
23908.89,CALL,W15-25,slow_greet,degraded,23908.9,0.01,[fallback-slow] Service temporarily unavailable 
23909.38,CALL,W13-25,slow_greet,degraded,23909.39,0.01,[fallback-slow] Service temporarily unavailable 
23909.95,CALL,W12-25,slow_greet,degraded,23910.0,0.05,[fallback-slow] Service temporarily unavailable 
23910.04,CALL,W14-25,slow_greet,degraded,23910.05,0.01,[fallback-slow] Service temporarily unavailable 
23910.07,CALL,W11-25,slow_greet,degraded,23910.08,0.01,[fallback-slow] Service temporarily unavailable 
23910.64,CALL,W2-25,slow_greet,degraded,23910.65,0.01,[fallback-slow] Service temporarily unavailable 
23913.83,CALL,W4-25,slow_greet,degraded,23913.85,0.01,[fallback-slow] Service temporarily unavailable 
23935.77,CALL,W7-26,slow_greet,degraded,23935.79,0.02,[fallback-slow] Service temporarily unavailable 
23936.99,CALL,W3-26,slow_greet,degraded,23937.01,0.02,[fallback-slow] Service temporarily unavailable 
23937.08,CALL,W6-26,slow_greet,degraded,23937.1,0.01,[fallback-slow] Service temporarily unavailable 
23938.56,CALL,W5-26,slow_greet,degraded,23938.58,0.01,[fallback-slow] Service temporarily unavailable 
23938.6,CALL,W0-26,slow_greet,degraded,23938.61,0.01,[fallback-slow] Service temporarily unavailable 
23939.09,CALL,W8-26,slow_greet,degraded,23939.1,0.01,[fallback-slow] Service temporarily unavailable 
23939.13,CALL,W1-26,slow_greet,degraded,23939.15,0.01,[fallback-slow] Service temporarily unavailable 
23939.74,CALL,W9-26,slow_greet,degraded,23939.77,0.03,[fallback-slow] Service temporarily unavailable 
23939.78,CALL,W15-26,slow_greet,degraded,23939.83,0.04,[fallback-slow] Service temporarily unavailable 
23940.01,CALL,W13-26,slow_greet,degraded,23940.02,0.01,[fallback-slow] Service temporarily unavailable 
23940.06,CALL,W10-26,slow_greet,degraded,23940.08,0.02,[fallback-slow] Service temporarily unavailable 
23940.27,CALL,W12-26,slow_greet,degraded,23940.31,0.04,[fallback-slow] Service temporarily unavailable 
23940.34,CALL,W14-26,slow_greet,degraded,23940.35,0.01,[fallback-slow] Service temporarily unavailable 
23941.61,CALL,W2-26,slow_greet,degraded,23941.63,0.01,[fallback-slow] Service temporarily unavailable 
23941.65,CALL,W11-26,slow_greet,degraded,23941.65,0.01,[fallback-slow] Service temporarily unavailable 
23943.91,CALL,W4-26,slow_greet,degraded,23943.94,0.02,[fallback-slow] Service temporarily unavailable 
23966.12,CALL,W7-27,slow_greet,degraded,23966.14,0.02,[fallback-slow] Service temporarily unavailable 
23967.33,CALL,W3-27,slow_greet,degraded,23967.35,0.01,[fallback-slow] Service temporarily unavailable 
23967.95,CALL,W6-27,slow_greet,degraded,23967.96,0.01,[fallback-slow] Service temporarily unavailable 
23968.9,CALL,W0-27,slow_greet,degraded,23968.92,0.02,[fallback-slow] Service temporarily unavailable 
23969.61,CALL,W8-27,slow_greet,degraded,23969.64,0.03,[fallback-slow] Service temporarily unavailable 
23969.76,CALL,W5-27,slow_greet,degraded,23969.79,0.03,[fallback-slow] Service temporarily unavailable 
23969.84,CALL,W1-27,slow_greet,degraded,23969.85,0.01,[fallback-slow] Service temporarily unavailable 
23969.87,CALL,W15-27,slow_greet,degraded,23969.88,0.01,[fallback-slow] Service temporarily unavailable 
23970.43,CALL,W10-27,slow_greet,degraded,23970.45,0.02,[fallback-slow] Service temporarily unavailable 
23970.47,CALL,W9-27,slow_greet,degraded,23970.48,0.01,[fallback-slow] Service temporarily unavailable 
23970.49,CALL,W13-27,slow_greet,degraded,23970.5,0.0,[fallback-slow] Service temporarily unavailable 
23970.51,CALL,W14-27,slow_greet,degraded,23970.51,0.0,[fallback-slow] Service temporarily unavailable 
23970.55,CALL,W12-27,slow_greet,degraded,23970.56,0.01,[fallback-slow] Service temporarily unavailable 
23972.28,CALL,W11-27,slow_greet,degraded,23972.29,0.01,[fallback-slow] Service temporarily unavailable 
23972.35,CALL,W2-27,slow_greet,degraded,23972.36,0.01,[fallback-slow] Service temporarily unavailable 
23974.32,CALL,W4-27,slow_greet,degraded,23974.34,0.02,[fallback-slow] Service temporarily unavailable 
23997.13,CALL,W7-28,slow_greet,degraded,23997.14,0.02,[fallback-slow] Service temporarily unavailable 
23998.36,CALL,W3-28,slow_greet,degraded,23998.37,0.02,[fallback-slow] Service temporarily unavailable 
23998.42,CALL,W6-28,slow_greet,degraded,23998.43,0.01,[fallback-slow] Service temporarily unavailable 
23999.68,CALL,W8-28,slow_greet,degraded,23999.69,0.02,[fallback-slow] Service temporarily unavailable 
23999.71,CALL,W0-28,slow_greet,degraded,23999.72,0.01,[fallback-slow] Service temporarily unavailable 
24000.83,CALL,W12-28,slow_greet,degraded,24000.85,0.03,[fallback-slow] Service temporarily unavailable 
24000.9,CALL,W15-28,slow_greet,degraded,24000.95,0.05,[fallback-slow] Service temporarily unavailable 
24001.0,CALL,W13-28,slow_greet,degraded,24001.01,0.0,[fallback-slow] Service temporarily unavailable 
24001.07,CALL,W5-28,slow_greet,degraded,24001.08,0.01,[fallback-slow] Service temporarily unavailable 
24001.1,CALL,W9-28,slow_greet,degraded,24001.11,0.01,[fallback-slow] Service temporarily unavailable 
24001.13,CALL,W14-28,slow_greet,degraded,24001.14,0.01,[fallback-slow] Service temporarily unavailable 
24001.16,CALL,W1-28,slow_greet,degraded,24001.16,0.01,[fallback-slow] Service temporarily unavailable 
24001.18,CALL,W10-28,slow_greet,degraded,24001.18,0.01,[fallback-slow] Service temporarily unavailable 
24002.41,CALL,W11-28,slow_greet,degraded,24002.42,0.01,[fallback-slow] Service temporarily unavailable 
24002.9,CALL,W2-28,slow_greet,degraded,24002.91,0.02,[fallback-slow] Service temporarily unavailable 
24004.98,CALL,W4-28,slow_greet,degraded,24005.09,0.11,[fallback-slow] Service temporarily unavailable 
24027.49,CALL,W7-29,slow_greet,degraded,24027.52,0.03,[fallback-slow] Service temporarily unavailable 
24028.96,CALL,W3-29,slow_greet,degraded,24029.02,0.06,[fallback-slow] Service temporarily unavailable 
24029.54,CALL,W6-29,slow_greet,degraded,24029.55,0.01,[fallback-slow] Service temporarily unavailable 
24030.16,CALL,W0-29,slow_greet,degraded,24030.18,0.01,[fallback-slow] Service temporarily unavailable 
24030.71,CALL,W8-29,slow_greet,degraded,24030.72,0.01,[fallback-slow] Service temporarily unavailable 
24031.48,CALL,W15-29,slow_greet,degraded,24031.49,0.01,[fallback-slow] Service temporarily unavailable 
24031.99,CALL,W12-29,slow_greet,degraded,24032.01,0.02,[fallback-slow] Service temporarily unavailable 
24032.03,CALL,W5-29,slow_greet,degraded,24032.04,0.01,[fallback-slow] Service temporarily unavailable 
24032.06,CALL,W9-29,slow_greet,degraded,24032.07,0.01,[fallback-slow] Service temporarily unavailable 
24032.09,CALL,W13-29,slow_greet,degraded,24032.1,0.01,[fallback-slow] Service temporarily unavailable 
24032.11,CALL,W14-29,slow_greet,degraded,24032.12,0.01,[fallback-slow] Service temporarily unavailable 
24032.15,CALL,W10-29,slow_greet,degraded,24032.16,0.01,[fallback-slow] Service temporarily unavailable 
24032.18,CALL,W1-29,slow_greet,degraded,24032.18,0.01,[fallback-slow] Service temporarily unavailable 
24033.37,CALL,W11-29,slow_greet,degraded,24033.38,0.01,[fallback-slow] Service temporarily unavailable 
24033.81,CALL,W2-29,slow_greet,degraded,24033.82,0.01,[fallback-slow] Service temporarily unavailable 
24035.97,CALL,W4-29,slow_greet,degraded,24035.98,0.01,[fallback-slow] Service temporarily unavailable 
24057.89,CALL,W7-30,slow_greet,degraded,24057.91,0.02,[fallback-slow] Service temporarily unavailable 
24060.05,CALL,W6-30,slow_greet,degraded,24060.07,0.01,[fallback-slow] Service temporarily unavailable 
24060.09,CALL,W3-30,slow_greet,degraded,24060.1,0.01,[fallback-slow] Service temporarily unavailable 
24061.12,CALL,W8-30,slow_greet,degraded,24061.16,0.03,[fallback-slow] Service temporarily unavailable 
24061.46,CALL,W0-30,slow_greet,degraded,24061.48,0.01,[fallback-slow] Service temporarily unavailable 
24062.52,CALL,W10-30,slow_greet,degraded,24062.55,0.03,[fallback-slow] Service temporarily unavailable 
24062.6,CALL,W15-30,slow_greet,degraded,24062.61,0.01,[fallback-slow] Service temporarily unavailable 
24062.65,CALL,W12-30,slow_greet,degraded,24062.66,0.01,[fallback-slow] Service temporarily unavailable 
24062.67,CALL,W9-30,slow_greet,degraded,24062.69,0.01,[fallback-slow] Service temporarily unavailable 
24062.71,CALL,W5-30,slow_greet,degraded,24062.72,0.01,[fallback-slow] Service temporarily unavailable 
24063.09,CALL,W1-30,slow_greet,degraded,24063.12,0.04,[fallback-slow] Service temporarily unavailable 
24063.14,CALL,W13-30,slow_greet,degraded,24063.15,0.01,[fallback-slow] Service temporarily unavailable 
24063.19,CALL,W14-30,slow_greet,degraded,24063.19,0.01,[fallback-slow] Service temporarily unavailable 
24064.43,CALL,W11-30,slow_greet,degraded,24064.44,0.01,[fallback-slow] Service temporarily unavailable 
24065.08,CALL,W2-30,slow_greet,degraded,24065.09,0.01,[fallback-slow] Service temporarily unavailable 
24066.25,CALL,W4-30,slow_greet,degraded,24066.28,0.03,[fallback-slow] Service temporarily unavailable 
24088.43,CALL,W7-31,slow_greet,degraded,24088.45,0.02,[fallback-slow] Service temporarily unavailable 
24090.41,CALL,W3-31,slow_greet,degraded,24090.42,0.01,[fallback-slow] Service temporarily unavailable 
24090.98,CALL,W6-31,slow_greet,degraded,24091.0,0.01,[fallback-slow] Service temporarily unavailable 
24091.69,CALL,W0-31,slow_greet,degraded,24091.71,0.02,[fallback-slow] Service temporarily unavailable 
24091.74,CALL,W8-31,slow_greet,degraded,24091.75,0.01,[fallback-slow] Service temporarily unavailable 
24092.93,CALL,W5-31,slow_greet,degraded,24092.95,0.01,[fallback-slow] Service temporarily unavailable 
24093.41,CALL,W1-31,slow_greet,degraded,24093.47,0.07,[fallback-slow] Service temporarily unavailable 
24093.5,CALL,W13-31,slow_greet,degraded,24093.51,0.01,[fallback-slow] Service temporarily unavailable 
24093.53,CALL,W10-31,slow_greet,degraded,24093.53,0.01,[fallback-slow] Service temporarily unavailable 
24093.57,CALL,W9-31,slow_greet,degraded,24093.58,0.01,[fallback-slow] Service temporarily unavailable 
24093.61,CALL,W15-31,slow_greet,degraded,24093.62,0.01,[fallback-slow] Service temporarily unavailable 
24093.64,CALL,W12-31,slow_greet,degraded,24093.65,0.01,[fallback-slow] Service temporarily unavailable 
24093.97,CALL,W14-31,slow_greet,degraded,24093.99,0.02,[fallback-slow] Service temporarily unavailable 
24095.38,CALL,W11-31,slow_greet,degraded,24095.43,0.05,[fallback-slow] Service temporarily unavailable 
24096.06,CALL,W2-31,slow_greet,degraded,24096.08,0.02,[fallback-slow] Service temporarily unavailable 
24097.38,CALL,W4-31,slow_greet,degraded,24097.4,0.01,[fallback-slow] Service temporarily unavailable 
24119.12,CALL,W7-32,slow_greet,degraded,24119.14,0.02,[fallback-slow] Service temporarily unavailable 
24121.02,CALL,W3-32,slow_greet,degraded,24121.04,0.01,[fallback-slow] Service temporarily unavailable 
24121.68,CALL,W6-32,slow_greet,degraded,24121.71,0.03,[fallback-slow] Service temporarily unavailable 
24122.29,CALL,W8-32,slow_greet,degraded,24122.33,0.04,[fallback-slow] Service temporarily unavailable 
24122.39,CALL,W0-32,slow_greet,degraded,24122.4,0.01,[fallback-slow] Service temporarily unavailable 
24123.61,CALL,W5-32,slow_greet,degraded,24123.63,0.01,[fallback-slow] Service temporarily unavailable 
24124.24,CALL,W15-32,slow_greet,degraded,24124.28,0.04,[fallback-slow] Service temporarily unavailable 
24124.32,CALL,W12-32,slow_greet,degraded,24124.33,0.01,[fallback-slow] Service temporarily unavailable 
24124.35,CALL,W13-32,slow_greet,degraded,24124.37,0.01,[fallback-slow] Service temporarily unavailable 
24124.39,CALL,W9-32,slow_greet,degraded,24124.4,0.01,[fallback-slow] Service temporarily unavailable 
24124.42,CALL,W1-32,slow_greet,degraded,24124.42,0.01,[fallback-slow] Service temporarily unavailable 
24124.44,CALL,W10-32,slow_greet,degraded,24124.44,0.01,[fallback-slow] Service temporarily unavailable 
24124.77,CALL,W14-32,slow_greet,degraded,24124.82,0.05,[fallback-slow] Service temporarily unavailable 
24126.26,CALL,W11-32,slow_greet,degraded,24126.27,0.01,[fallback-slow] Service temporarily unavailable 
24126.96,CALL,W2-32,slow_greet,degraded,24126.99,0.03,[fallback-slow] Service temporarily unavailable 
24128.4,CALL,W4-32,slow_greet,degraded,24128.41,0.01,[fallback-slow] Service temporarily unavailable 
24150.66,CALL,W7-33,slow_greet,degraded,24150.71,0.04,[fallback-slow] Service temporarily unavailable 
24151.53,CALL,W3-33,slow_greet,degraded,24151.55,0.02,[fallback-slow] Service temporarily unavailable 
24152.5,CALL,W6-33,slow_greet,degraded,24152.54,0.04,[fallback-slow] Service temporarily unavailable 
24153.05,CALL,W8-33,slow_greet,degraded,24153.08,0.03,[fallback-slow] Service temporarily unavailable 
24153.14,CALL,W0-33,slow_greet,degraded,24153.14,0.01,[fallback-slow] Service temporarily unavailable 
24154.33,CALL,W5-33,slow_greet,degraded,24154.38,0.05,[fallback-slow] Service temporarily unavailable 
24155.27,CALL,W9-33,slow_greet,degraded,24155.28,0.01,[fallback-slow] Service temporarily unavailable 
24155.3,CALL,W13-33,slow_greet,degraded,24155.31,0.01,[fallback-slow] Service temporarily unavailable 
24155.33,CALL,W12-33,slow_greet,degraded,24155.33,0.01,[fallback-slow] Service temporarily unavailable 
24155.35,CALL,W15-33,slow_greet,degraded,24155.35,0.01,[fallback-slow] Service temporarily unavailable 
24155.4,CALL,W1-33,slow_greet,degraded,24155.41,0.01,[fallback-slow] Service temporarily unavailable 
24155.44,CALL,W10-33,slow_greet,degraded,24155.45,0.01,[fallback-slow] Service temporarily unavailable 
24155.82,CALL,W14-33,slow_greet,degraded,24155.83,0.01,[fallback-slow] Service temporarily unavailable 
24157.36,CALL,W11-33,slow_greet,degraded,24157.37,0.01,[fallback-slow] Service temporarily unavailable 
24157.88,CALL,W2-33,slow_greet,degraded,24157.92,0.04,[fallback-slow] Service temporarily unavailable 
24159.49,CALL,W4-33,slow_greet,degraded,24159.51,0.03,[fallback-slow] Service temporarily unavailable 
24181.19,CALL,W7-34,slow_greet,degraded,24181.3,0.1,[fallback-slow] Service temporarily unavailable 
24181.91,CALL,W3-34,slow_greet,degraded,24181.92,0.01,[fallback-slow] Service temporarily unavailable 
24182.69,CALL,W6-34,slow_greet,degraded,24182.7,0.01,[fallback-slow] Service temporarily unavailable 
24183.19,CALL,W8-34,slow_greet,degraded,24183.2,0.01,[fallback-slow] Service temporarily unavailable 
24183.22,CALL,W0-34,slow_greet,degraded,24183.24,0.01,[fallback-slow] Service temporarily unavailable 
24184.44,CALL,W5-34,slow_greet,degraded,24184.45,0.01,[fallback-slow] Service temporarily unavailable 
24185.85,CALL,W1-34,slow_greet,degraded,24185.86,0.01,[fallback-slow] Service temporarily unavailable 
24185.88,CALL,W14-34,slow_greet,degraded,24185.89,0.01,[fallback-slow] Service temporarily unavailable 
24185.92,CALL,W13-34,slow_greet,degraded,24185.93,0.01,[fallback-slow] Service temporarily unavailable 
24186.42,CALL,W15-34,slow_greet,degraded,24186.43,0.01,[fallback-slow] Service temporarily unavailable 
24186.46,CALL,W9-34,slow_greet,degraded,24186.47,0.01,[fallback-slow] Service temporarily unavailable 
24186.5,CALL,W10-34,slow_greet,degraded,24186.51,0.01,[fallback-slow] Service temporarily unavailable 
24186.53,CALL,W12-34,slow_greet,degraded,24186.54,0.01,[fallback-slow] Service temporarily unavailable 
24188.47,CALL,W11-34,slow_greet,degraded,24188.48,0.01,[fallback-slow] Service temporarily unavailable 
24189.07,CALL,W2-34,slow_greet,degraded,24189.08,0.01,[fallback-slow] Service temporarily unavailable 
24190.25,CALL,W4-34,slow_greet,degraded,24190.29,0.04,[fallback-slow] Service temporarily unavailable 
24212.37,CALL,W7-35,slow_greet,degraded,24212.39,0.02,[fallback-slow] Service temporarily unavailable 
24212.46,CALL,W3-35,slow_greet,degraded,24212.47,0.01,[fallback-slow] Service temporarily unavailable 
24213.61,CALL,W8-35,slow_greet,degraded,24213.66,0.05,[fallback-slow] Service temporarily unavailable 
24213.69,CALL,W6-35,slow_greet,degraded,24213.72,0.02,[fallback-slow] Service temporarily unavailable 
24213.87,CALL,W0-35,slow_greet,degraded,24213.88,0.01,[fallback-slow] Service temporarily unavailable 
24214.99,CALL,W5-35,slow_greet,degraded,24215.0,0.01,[fallback-slow] Service temporarily unavailable 
24216.06,CALL,W1-35,slow_greet,degraded,24216.09,0.02,[fallback-slow] Service temporarily unavailable 
24216.24,CALL,W14-35,slow_greet,degraded,24216.25,0.01,[fallback-slow] Service temporarily unavailable 
24216.78,CALL,W13-35,slow_greet,degraded,24216.79,0.0,[fallback-slow] Service temporarily unavailable 
24217.29,CALL,W10-35,slow_greet,degraded,24217.41,0.12,[fallback-slow] Service temporarily unavailable 
24217.51,CALL,W15-35,slow_greet,degraded,24217.55,0.03,[fallback-slow] Service temporarily unavailable 
24217.73,CALL,W9-35,slow_greet,degraded,24217.76,0.03,[fallback-slow] Service temporarily unavailable 
24218.06,CALL,W12-35,slow_greet,degraded,24218.13,0.07,[fallback-slow] Service temporarily unavailable 
24219.32,CALL,W2-35,slow_greet,degraded,24219.33,0.01,[fallback-slow] Service temporarily unavailable 
24219.38,CALL,W11-35,slow_greet,degraded,24219.39,0.01,[fallback-slow] Service temporarily unavailable 
24220.93,CALL,W4-35,slow_greet,degraded,24220.94,0.01,[fallback-slow] Service temporarily unavailable 
24243.03,CALL,W3-36,slow_greet,degraded,24243.05,0.02,[fallback-slow] Service temporarily unavailable 
24243.14,CALL,W7-36,slow_greet,degraded,24243.15,0.01,[fallback-slow] Service temporarily unavailable 
24244.36,CALL,W0-36,slow_greet,degraded,24244.38,0.03,[fallback-slow] Service temporarily unavailable 
24244.43,CALL,W6-36,slow_greet,degraded,24244.45,0.01,[fallback-slow] Service temporarily unavailable 
24244.5,CALL,W8-36,slow_greet,degraded,24244.51,0.01,[fallback-slow] Service temporarily unavailable 
24246.51,CALL,W5-36,slow_greet,degraded,24246.52,0.01,[fallback-slow] Service temporarily unavailable 
24246.58,CALL,W14-36,slow_greet,degraded,24246.6,0.02,[fallback-slow] Service temporarily unavailable 
24247.23,CALL,W13-36,slow_greet,degraded,24247.24,0.01,[fallback-slow] Service temporarily unavailable 
24247.28,CALL,W1-36,slow_greet,degraded,24247.29,0.01,[fallback-slow] Service temporarily unavailable 
24247.82,CALL,W15-36,slow_greet,degraded,24247.83,0.01,[fallback-slow] Service temporarily unavailable 
24247.85,CALL,W10-36,slow_greet,degraded,24247.86,0.01,[fallback-slow] Service temporarily unavailable 
24248.33,CALL,W9-36,slow_greet,degraded,24248.34,0.01,[fallback-slow] Service temporarily unavailable 
24249.07,CALL,W12-36,slow_greet,degraded,24249.07,0.01,[fallback-slow] Service temporarily unavailable 
24250.27,CALL,W11-36,slow_greet,degraded,24250.28,0.02,[fallback-slow] Service temporarily unavailable 
24250.3,CALL,W2-36,slow_greet,degraded,24250.31,0.01,[fallback-slow] Service temporarily unavailable 
24252.2,CALL,W4-36,slow_greet,degraded,24252.21,0.01,[fallback-slow] Service temporarily unavailable 
24274.32,CALL,W7-37,slow_greet,degraded,24274.38,0.06,[fallback-slow] Service temporarily unavailable 
24274.55,CALL,W6-37,slow_greet,degraded,24274.57,0.01,[fallback-slow] Service temporarily unavailable 
24274.59,CALL,W3-37,slow_greet,degraded,24274.6,0.01,[fallback-slow] Service temporarily unavailable 
24274.62,CALL,W8-37,slow_greet,degraded,24274.63,0.01,[fallback-slow] Service temporarily unavailable 
24275.68,CALL,W0-37,slow_greet,degraded,24275.73,0.06,[fallback-slow] Service temporarily unavailable 
24277.53,CALL,W5-37,slow_greet,degraded,24277.55,0.02,[fallback-slow] Service temporarily unavailable 
24277.62,CALL,W14-37,slow_greet,degraded,24277.64,0.02,[fallback-slow] Service temporarily unavailable 
24277.66,CALL,W13-37,slow_greet,degraded,24277.67,0.01,[fallback-slow] Service temporarily unavailable 
24278.33,CALL,W1-37,slow_greet,degraded,24278.34,0.01,[fallback-slow] Service temporarily unavailable 
24278.93,CALL,W10-37,slow_greet,degraded,24278.94,0.01,[fallback-slow] Service temporarily unavailable 
24278.96,CALL,W9-37,slow_greet,degraded,24278.97,0.01,[fallback-slow] Service temporarily unavailable 
24279.02,CALL,W15-37,slow_greet,degraded,24279.03,0.01,[fallback-slow] Service temporarily unavailable 
24280.16,CALL,W12-37,slow_greet,degraded,24280.26,0.09,[fallback-slow] Service temporarily unavailable 
24281.38,CALL,W2-37,slow_greet,degraded,24281.39,0.01,[fallback-slow] Service temporarily unavailable 
24281.44,CALL,W11-37,slow_greet,degraded,24281.45,0.01,[fallback-slow] Service temporarily unavailable 
24283.36,CALL,W4-37,slow_greet,degraded,24283.37,0.01,[fallback-slow] Service temporarily unavailable 
24304.64,CALL,W6-38,slow_greet,degraded,24304.65,0.02,[fallback-slow] Service temporarily unavailable 
24304.71,CALL,W8-38,slow_greet,degraded,24304.73,0.01,[fallback-slow] Service temporarily unavailable 
24304.77,CALL,W7-38,slow_greet,degraded,24304.78,0.01,[fallback-slow] Service temporarily unavailable 
24305.23,CALL,W3-38,slow_greet,degraded,24305.24,0.01,[fallback-slow] Service temporarily unavailable 
24306.13,CALL,W0-38,slow_greet,degraded,24306.14,0.01,[fallback-slow] Service temporarily unavailable 
24308.3,CALL,W14-38,slow_greet,degraded,24308.31,0.01,[fallback-slow] Service temporarily unavailable 
24308.89,CALL,W13-38,slow_greet,degraded,24308.9,0.01,[fallback-slow] Service temporarily unavailable 
24308.93,CALL,W1-38,slow_greet,degraded,24308.94,0.01,[fallback-slow] Service temporarily unavailable 
24308.96,CALL,W5-38,slow_greet,degraded,24308.97,0.01,[fallback-slow] Service temporarily unavailable 
24309.34,CALL,W15-38,slow_greet,degraded,24309.4,0.06,[fallback-slow] Service temporarily unavailable 
